row,file,s_file,name,s_name,profile,first_statement,locals,numparms,parm_start,parm_size
1162,qc/dog.qc,28518,dog_painb4,29134,0,16497,0,0,10010,00000000
1163,qc/dog.qc,28518,dog_painb5,29145,0,16501,0,0,10011,00000000
1164,qc/dog.qc,28518,dog_painb6,29156,0,16505,0,0,10012,00000000
1165,qc/dog.qc,28518,dog_painb7,29167,0,16509,0,0,10013,00000000
1166,qc/dog.qc,28518,dog_painb8,29178,0,16511,0,0,10014,00000000
1167,qc/dog.qc,28518,dog_painb9,29189,0,16515,0,0,10015,00000000
1168,qc/dog.qc,28518,dog_painb10,29200,0,16517,0,0,10016,00000000
1169,qc/dog.qc,28518,dog_painb11,29212,0,16521,0,0,10017,00000000
1170,qc/dog.qc,28518,dog_painb12,29224,0,16523,0,0,10018,00000000
1171,qc/dog.qc,28518,dog_painb13,29236,0,16525,0,0,10019,00000000
1172,qc/dog.qc,28518,dog_painb14,29248,0,16527,0,0,10020,00000000
1173,qc/dog.qc,28518,dog_painb15,29260,0,16529,0,0,10021,00000000
1174,qc/dog.qc,28518,dog_painb16,29272,0,16531,0,0,10022,00000000
1175,qc/dog.qc,28518,dog_pain,29299,0,16533,0,0,10023,00000000
1176,qc/dog.qc,28518,dog_die1,29308,0,16546,0,0,10026,00000000
1177,qc/dog.qc,28518,dog_die2,29317,0,16548,0,0,10027,00000000
1178,qc/dog.qc,28518,dog_die3,29326,0,16550,0,0,10028,00000000
1179,qc/dog.qc,28518,dog_die4,29335,0,16552,0,0,10029,00000000
1180,qc/dog.qc,28518,dog_die5,29344,0,16554,0,0,10030,00000000
1181,qc/dog.qc,28518,dog_die6,29353,0,16556,0,0,10031,00000000
1182,qc/dog.qc,28518,dog_die7,29362,0,16558,0,0,10032,00000000
1183,qc/dog.qc,28518,dog_die8,29371,0,16560,0,0,10033,00000000
1184,qc/dog.qc,28518,dog_die9,29380,0,16562,0,0,10034,00000000
1185,qc/dog.qc,28518,dog_dieb1,29389,0,16567,0,0,10036,00000000
1186,qc/dog.qc,28518,dog_dieb2,29399,0,16569,0,0,10037,00000000
